,text,id,section
14326,garantam a intersetorialidade qualidade transparência e controle social ,"100,000,010,973 ",Admin
14327,nos serviços públicos,"100,000,010,973 ",Admin
14328,  Mesa  de  negociação  permanente  com  a  representação  dos ,"100,000,010,973 ",Admin
14329,servidores públicos e com os movimentos organizados,"100,000,010,973 ",Admin
14330,  Transparência  nos  contratos  convênios  e  demais  transações ,"100,000,010,973 ",Admin
14331,públicas,"100,000,010,973 ",Admin
14332,  Qualificação e valorização dos servidores públicos,"100,000,010,973 ",Admin
14333,  Concursos públicos para atender às necessidades do municipio,"100,000,010,973 ",Admin
14334,   Descentralização  e  transparência  nos  recursos  públicos ,"100,000,010,973 ",Admin
14335,destinados à comunicação do governo,"100,000,010,973 ",Admin
14336,   Utilização de mídias alternativas na comunicação do governo,"100,000,010,973 ",Admin
14337,Proposta de Governo ,"250,000,048,059 ",Titulo
14338,  Instalação da Estação de Tratamento de Esgoto,"250,000,048,059 ",Limpieza
14339,  Construção de moradias populares,"250,000,048,059 ",Vivienda
14340,  Construção de Unidade Básica de Saúde e Implantação do Programa ,"250,000,048,059 ",Salud
14341,Saúde da Família no Bairro da Lapa,"250,000,048,059 ",Salud
14342,  Construção do Centro de Convivência da Melhor Idade – SEMAI-,"250,000,048,059 ",Vejez
14343,  Implantação da GUARDA CIVIL MUNICIPAL,"250,000,048,059 ",Seguridad
14344,  Aquisição de terreno para implantar o Distrito Industrial,"250,000,048,059 ",Desarrollo Economico
14345,  Implantação do Vídeo Monitoramento por Câmeras na cidade,"250,000,048,059 ",Seguridad
14346,  Implantação da Coleta Seletiva – Cidade Sustentável –,"250,000,048,059 ",Saneamiento
14347,  Construção de Creches e EMEIs nos bairros onde tiver déficit no ,"250,000,048,059 ",Educacion
14348,atendimento,"250,000,048,059 ",Educacion
14349,  Implantação do Centro Municipal de Fisioterapia,"250,000,048,059 ",Salud
14350,  Instalação da Casa de Apoio em Barretos para atender os pacientes ,"250,000,048,059 ",Salud
14351,e suas famílias,"250,000,048,059 ",Salud
14352,  Criação da Secretaria de Emprego Indústria e Comércio com posto ,"250,000,048,059 ",Desarrollo Economico
14353,de atendimento ao trabalhador,"250,000,048,059 ",Desarrollo Economico
14354,  Incentivo aos programas esportivos e apoio ao futebol de campo,"250,000,048,059 ",Deporte
14355,  Manter e investir ainda mais na Educação,"250,000,048,059 ",Educacion
14356,PLANO DE GOVERNO ,"240,000,006,080 ",Titulo
14357,COLIGAÇÃO “DE MÃOS DADAS COM O POVO” – PT PP PDT PRB PV PPS e DEM,"240,000,006,080 ",Titulo
14358,Apresentação  ,"240,000,006,080 ",Introduccion
14359,O Plano de Governo da Coligação “De Mãos dadas com o Povo” foi criado a partir do ,"240,000,006,080 ",Introduccion
14360,Projeto OUVIR PARA PLANEJAR que contou com ampla participação popular com inúmeros ,"240,000,006,080 ",Introduccion
14361,debates,"240,000,006,080 ",Introduccion
14362,           O Plano está dividido em 4 Eixos temáticos e em 13 Caminhos,"240,000,006,080 ",Introduccion
14363,Eixo 1- DESENVOLVIMENTO ECONÔMICO E SUSTENTÁVEL ,"240,000,006,080 ",Desarrollo Economico
14364,1- CAMINHOS DO TURISMO E DO LAZER ,"240,000,006,080 ",Turismo
14365,- Criar o PLANO Municipal do Turismo,"240,000,006,080 ",Turismo
14366,- Calçadão na Orla do Perequê,"240,000,006,080 ",Turismo
14367,- Construção de Praças,"240,000,006,080 ",Turismo
14368,- Revitalização da Praça Central,"240,000,006,080 ",Turismo
14369,- Revitalização da praia central priorizando quadras de esporte,"240,000,006,080 ",Turismo
14370,- Revitalização do Centro Histórico,"240,000,006,080 ",Turismo
14371,- Criação da área Gastronômica,"240,000,006,080 ",Turismo
14372,- Diversificar da atividade turística para romper a sazonalidade,"240,000,006,080 ",Turismo
14373,- Criação de leis de incentivo ao turismo e atividades afins,"240,000,006,080 ",Turismo
14374,- Constituição do Parque da Lagoa do Perequê,"240,000,006,080 ",Turismo
14375,- Fortalecimento das festas locais e da tradição,"240,000,006,080 ",Turismo
14376,- Constituir um Calendário de Eventos,"240,000,006,080 ",Turismo
14377,- Constituir equipamentos turísticos em parcerias Público-privadas,"240,000,006,080 ",Turismo
14378,- Incentivo ao Turismo náutico,"240,000,006,080 ",Turismo
14379,2- CAMINHOS DO COMÉRCIO E DA INDÚSTRIA ,"240,000,006,080 ",Desarrollo Economico
14380,- Apoio e incentivo às Micros e Pequenas empresas,"240,000,006,080 ",Desarrollo Economico
14381, -Implantação de área industrial,"240,000,006,080 ",Desarrollo Economico
14382,- Incentivo ao cooperativismo,"240,000,006,080 ",Desarrollo Economico
14383,- Criação do Conselho de Desenvolvimento Econômico,"240,000,006,080 ",Desarrollo Economico
14384,- Apoiar e Fortalecer as entidades de classe,"240,000,006,080 ",Desarrollo Economico
14385,- Constituir parcerias com o SEBRAI SENAC e SENAI,"240,000,006,080 ",Desarrollo Economico
14386,3- CAMINHOS DA PESCA E AGRICULTURA ,"240,000,006,080 ",Agricultura
14387,- Fortalecer e incentivar a pesca artesanal e suas tradições,"240,000,006,080 ",Agricultura
14388,- incentivar a pesca Industrial,"240,000,006,080 ",Agricultura
14389,- garantir produtos da Agricultura e pesca locais na merenda escolar,"240,000,006,080 ",Agricultura
14390,- Constituir núcleo de apoio e orientação ao pescador e ao agricultor,"240,000,006,080 ",Agricultura
14391,- Fortalecer as entidades de classe,"240,000,006,080 ",Agricultura
14392,4-CAMINHOS DO TRABALHO E GERAÇÃO DE EMPREGO E RENDA ,"240,000,006,080 ",Desarrollo Economico
14393,- Investir em capacitação e profissionalização,"240,000,006,080 ",Desarrollo Economico
14394,- Desenvolver política de Incentivo ao primeiro emprego,"240,000,006,080 ",Desarrollo Economico
14395,- Garantir a inclusão digital,"240,000,006,080 ",Desarrollo Economico
14396,- Construir Centro de Geração de Trabalho e Renda,"240,000,006,080 ",Desarrollo Economico
14397,- Incentivo a economia solidária e aos artesãos,"240,000,006,080 ",Desarrollo Economico
14398,- Realiza convênio com entidades como SENAI SENAC e SEBRAI e com o Governo Federal (pronatec e IFSC),"240,000,006,080 ",Desarrollo Economico
14399,- Diversificar a matriz econômica,"240,000,006,080 ",Desarrollo Economico
14400,EIXO 2 DESENVOLVIMENTO AMBIENTAL E MOBILIDADE URBANA ,"240,000,006,080 ",Titulo
14401,1- CAMINHOS DA INFRAESTRUTURA E DA MOBILIDADE URBANA,"240,000,006,080 ",Transporte
14402,- Implantação de pontos de ônibus,"240,000,006,080 ",Transporte
14403,- Constituir em parceria com a Celesc a modernização das vias de transmissão de eletricidade ,"240,000,006,080 ",Transporte
14404,retirando-as das principais vias,"240,000,006,080 ",Transporte
14405,- Constituir Programa de Pavimentação Asfáltica das avenidas e ruas principais,"240,000,006,080 ",Transporte
14406,-Planejar e instituir nova avenida no Bairro Perequê entre as Avenidas Hironildo Conceição dos ,"240,000,006,080 ",Transporte
14407,Santos e Atílio Fontana,"240,000,006,080 ",Transporte
14408,- Constituir o Binário no CENTRO e no Bairro Perequê,"240,000,006,080 ",Transporte
14409,- Criar o Programa de Pavimentação Comunitária de modo a facilitar o acesso e a mobilidade dos ,"240,000,006,080 ",Transporte
14410,cidadãos,"240,000,006,080 ",Transporte
14411,- Criar projeto de Padronização das calçadas,"240,000,006,080 ",Transporte
14412,- Contenção das cheias e implantação da macrodrenagem em todos os bairros,"240,000,006,080 ",Transporte
14413,- Desassoreamento dos rios,"240,000,006,080 ",Transporte
14414,- Rever a concessão do transporte coletivo,"240,000,006,080 ",Transporte
14415,- Implantar sinalização turística de trânsito e de identificação de ruas e avenidas,"240,000,006,080 ",Transporte
14416,- Construir Rodoviária,"240,000,006,080 ",Transporte
14417,- Construir e reconstruir passeios públicos e ciclovias,"240,000,006,080 ",Transporte
14418,- Implantar ou Ampliar as obras de Saneamento para todos os BAIRROS,"240,000,006,080 ",Transporte
14419,- Construir projeto de drenagem galerias pluviais e investir na tubulação de valas,"240,000,006,080 ",Transporte
14420,            ,"240,000,006,080 ",Vacio
14421,2- CAMINHOS DO MEIO AMBIENTE,"240,000,006,080 ",Ambiente
14422,- Preservar os manguezais,"240,000,006,080 ",Ambiente
14423,- Implementar a coleta seletiva de lixo,"240,000,006,080 ",Ambiente
14424,- Criar o Plano de Aproveitamento de Resíduos da Construção e Demolição Civil,"240,000,006,080 ",Ambiente
14425, - Aperfeiçoar o Plano Municipal de Saneamento,"240,000,006,080 ",Ambiente
14426,- Implantar a Fundação de Meio Ambiente,"240,000,006,080 ",Ambiente
14427,-  garantir  o  abastecimento  de  água  do  município  constituindo  uma  política  específica  de,"240,000,006,080 ",Ambiente
14428,preservação do Rio Perequê e de seus afluentes,"240,000,006,080 ",Ambiente
14429,   ,"240,000,006,080 ",Vacio
14430,EIXO 3 DESENVOLVIMENTO SOCIAL E HUMANO ,"240,000,006,080 ",Desarrollo Social
14431,                      ,"240,000,006,080 ",Vacio
14432,3,"240,000,006,080 ",Vacio
14433,1- CAMINHOS DA EDUCAÇÃO ,"240,000,006,080 ",Educacion
14434,- Construir novas creches para ampliar o atendimento da educação infantil para crianças de zero ,"240,000,006,080 ",Educacion
14435,a cinco anos,"240,000,006,080 ",Educacion
14436,- Ampliar e Construir novas escolas de ensino fundamental,"240,000,006,080 ",Educacion
14437,- Fortalecer e implantar o Plano Municipal de Educação,"240,000,006,080 ",Educacion
14438,-  Dar  continuidade  ao  desenvolvimento  do  Programa  Nacional  de  Educação  para  as ,"240,000,006,080 ",Educacion
14439,Diversidades do Ministério de Educação,"240,000,006,080 ",Educacion
14440,- Criar o Programa “Escola Aberta”,"240,000,006,080 ",Educacion
14441,-  Fomentar  processos  de  formação  continuada  para  profissionais  atuantes  no  campo  da ,"240,000,006,080 ",Educacion
14442,Educação e Gestão Ambiental formal e não-formal propiciando condições para sua atuação nos ,"240,000,006,080 ",Educacion
14443,diversos setores da sociedade,"240,000,006,080 ",Educacion
14444,- garantir o pleno Acesso ao ensino de qualidade aos alunos com deficiência e dificuldades de,"240,000,006,080 ",Educacion
14445,aprendizagem,"240,000,006,080 ",Educacion
14446,- Garantir a formação continuada aos profissionais da educação,"240,000,006,080 ",Educacion
14447, - Buscar parcerias para o desenvolvimento da formação e qualificação técnico-profissional de ,"240,000,006,080 ",Educacion
14448,jovens e adultos,"240,000,006,080 ",Educacion
14449,- Buscar parcerias para o desenvolvimento de cursos de ensino Superior,"240,000,006,080 ",Educacion
14450,2- CAMINHOS DA SAÚDE ,"240,000,006,080 ",Salud
14451,- Ampliar o número de equipes do Programa saúde da família e os espaços físicos das Unidades,"240,000,006,080 ",Salud
14452,de Saúde,"240,000,006,080 ",Salud
14453,- Iniciar o processo de humanização e de Informatização da Secretaria Municipal de Saúde e ,"240,000,006,080 ",Salud
14454,demais unidades,"240,000,006,080 ",Salud
14455,- Criar os programas de saúde do idoso saúde infantil saúde do adolescente e saúde da Mulher,"240,000,006,080 ",Salud
14456,- Inserir práticas de medicina alternativa,"240,000,006,080 ",Salud
14457,- garantir o Saneamento Básico de qualidade e universal,"240,000,006,080 ",Salud
14458,- Criar o Programa de Zoonose,"240,000,006,080 ",Salud
14459,- melhorar o atendimento da saúde,"240,000,006,080 ",Salud
14460,- Garantir médicos em todas as unidades de saúde,"240,000,006,080 ",Salud
14461,- Implantar o Pronto Atendimento 24 horas,"240,000,006,080 ",Salud
14462,                       ,"240,000,006,080 ",Vacio
14463,3,"240,000,006,080 ",Vacio
14464,3- CAMINHOS DA ASSISTÊNCIA SOCIAL HABITAÇÃO E CIDADANIA ,"240,000,006,080 ",Asistencia Social
14465,- Garantir a aplicação do Estatuto da Criança e do Adolescente e o atendimento integral e ,"240,000,006,080 ",Asistencia Social
14466,prioritário da pessoa idosa,"240,000,006,080 ",Asistencia Social
14467,- garantir a acessibilidade das pessoas com deficiência ou mobilidade reduzida em qualquer,"240,000,006,080 ",Asistencia Social
14468,estabelecimento público,"240,000,006,080 ",Asistencia Social
14469,- Criar setor específico para a política das mulheres,"240,000,006,080 ",Asistencia Social
14470,- Criar setor específico para a política da Juventude,"240,000,006,080 ",Asistencia Social
14471,- Construir um novo CRAS (CENTRO de referência de assistência Social),"240,000,006,080 ",Asistencia Social
14472,- Implantar o CREAS (CENTRO de referência Especializado em assistência Social),"240,000,006,080 ",Asistencia Social
14473,- Criar a Diretoria de Habitação buscando o acesso à moradia,"240,000,006,080 ",Asistencia Social
14474,- Implantar  um novo  modelo  de  transporte  coletivo ligando  todos  os  BAIRROS  em  diferentes,"240,000,006,080 ",Asistencia Social
14475,horários e com custo reduzido,"240,000,006,080 ",Asistencia Social
14476,- Garantir as políticas do Governo Federal para erradicação da miséria,"240,000,006,080 ",Asistencia Social
14477,- Construir um novo cemitério municipal e organizar o atual,"240,000,006,080 ",Asistencia Social
14478,4- CAMINHOS DA CULTURA ,"240,000,006,080 ",Cultura
14479,- Incentivar a produção literária e artística local,"240,000,006,080 ",Cultura
14480,- Criação e implantação da Lei Municipal de Incentivo à Cultura,"240,000,006,080 ",Cultura
14481,- Criar o Projeto “Cultura nos Bairros”,"240,000,006,080 ",Cultura
14482,- Ampliar os Projetos que resgatem as culturas açoriana e afro-brasileira,"240,000,006,080 ",Cultura
14483,- Implantar o projeto “Cinema nos Bairros”,"240,000,006,080 ",Cultura
14484,- Recuperarmos os atuais espaços públicos e Criar novos espaços culturais e de lazer,"240,000,006,080 ",Cultura
14485,- garantir a preservação do patrimônio histórico e das características locais,"240,000,006,080 ",Cultura
14486,          ,"240,000,006,080 ",Vacio
14487,5- CAMINHOS DO ESPORTE ,"240,000,006,080 ",Deporte
14488,- Criar o projeto “Esporte nos Bairros” com oficinas e escolinhas esportivas,"240,000,006,080 ",Deporte
14489,- Instalação de novas Academias Populares nos bairros ,"240,000,006,080 ",Deporte
14490,- Construção de quadras de esporte nos bairros,"240,000,006,080 ",Deporte
14491,- Fomentar o esporte amador,"240,000,006,080 ",Deporte
14492,                         ,"240,000,006,080 ",Vacio
14493,   ,"240,000,006,080 ",Vacio
14494,6- CAMINHOS DA SEGURANÇA PÚBLICA E DA DEFESA CIVIL,"240,000,006,080 ",Seguridad
14495,- Criar o departamento de Segurança e defesa civil,"240,000,006,080 ",Seguridad
14496,- Ampliar melhorar e investir no monitoramento eletrônico em pontos estratégicos da Cidade,"240,000,006,080 ",Seguridad
14497,- Extensão e manutenção da iluminação pública,"240,000,006,080 ",Seguridad
14498,- Estruturação e ampliação dos Agentes Municipais de Trânsito,"240,000,006,080 ",Seguridad
14499,- Participação de consórcios de segurança com municípios da região para efetivar convênios com ,"240,000,006,080 ",Seguridad
14500,o PRONASCI,"240,000,006,080 ",Seguridad
14501,- Incentivar a criação dos Conselhos Comunitários de Segurança (CONSEGs) ,"240,000,006,080 ",Seguridad
14502,- Criar Programas de Sinalização de vias ciclovias e calçadas,"240,000,006,080 ",Seguridad
14503,- Criar o PLANO Municipal contra desastres,"240,000,006,080 ",Seguridad
14504,Eixo 4 GESTÃO TRANSPARENTE E PARTICIPATIVA ,"240,000,006,080 ",Participacion
14505,                 ,"240,000,006,080 ",Vacio
14506,1-  CAMINHOS  DA  GESTÃO  DEMOCRÁTICA  PARTICIPATIVA  TRANSPARENTE  E ,"240,000,006,080 ",Participacion
14507,MODERNA,"240,000,006,080 ",Participacion
14508,    ,"240,000,006,080 ",Vacio
14509,- Criar o Orçamento Participativo,"240,000,006,080 ",Participacion
14510,- Promover a Reforma administrativa,"240,000,006,080 ",Participacion
14511,- Fortalecer e rearticular os Conselhos municipais de modo a efetivar o controle Social,"240,000,006,080 ",Participacion
14512,- Criar a Ouvidoria Municipal,"240,000,006,080 ",Participacion
14513,- Valorizar qualificar e Capacitar os servidores públicos municipais,"240,000,006,080 ",Participacion
14514,- Ampliar a transparência o controle e a eficiência das compras governamentais,"240,000,006,080 ",Participacion
14515,- Apoiar as associações de de Moradores demais entidades da Sociedade civil,"240,000,006,080 ",Participacion
14516,- Criar o Portal da transparência,"240,000,006,080 ",Participacion
14517,PROGRAMA DE GOVERNO ,"130,000,012,368 ",Titulo
14518,“O PROGRESSO CONTINUA” ,"130,000,012,368 ",Titulo
14519,Prefeito José Gomes Monteiro ,"130,000,012,368 ",Titulo
14520,Vice Florisvaldo Domiciano Pinto ,"130,000,012,368 ",Titulo
14521,Saúde ,"130,000,012,368 ",Salud
14522,  Ampliar  o  quadro  de  médicos  especialistas  contratando ,"130,000,012,368 ",Salud
14523,profissionais  como  Ginecologista  Urologista  ampliar  os ,"130,000,012,368 ",Salud
14524,atendimentos de pediatria e cardiologia,"130,000,012,368 ",Salud
14525,  Reativar o segundo PSF Bucal trazendo mais um dentista para a ,"130,000,012,368 ",Salud
14526,cidade dando maior cobertura à área rural,"130,000,012,368 ",Salud
14527,  Ativar o consultório construído no Córrego do Fama e montar um ,"130,000,012,368 ",Salud
14528,no Bragunça,"130,000,012,368 ",Salud
14529,  Aumentar a Cota do Cis-Verde oferecendo mais atendimentos aos ,"130,000,012,368 ",Salud
14530,cidadãos e mais exames como tomografias ressonâncias e outros ,"130,000,012,368 ",Salud
14531,mais,"130,000,012,368 ",Salud
14532,  Montar consultório de oftalmologia atendendo nossas crianças no ,"130,000,012,368 ",Salud
14533,período escolar assim como toda a cidade,"130,000,012,368 ",Salud
14534,  Adquirir mais medicamentos de uso contínuo para a Farmácia,"130,000,012,368 ",Salud
14535,  Montar um berçário para as mães trocarem e amamentarem seus ,"130,000,012,368 ",Salud
14536,filhos no posto de saúde enquanto aguardam suas consultas,"130,000,012,368 ",Salud
14537,  Criar o atendimento 24 horas de Urgência e Emergência com sala ,"130,000,012,368 ",Salud
14538,de estabilização,"130,000,012,368 ",Salud
14539,  Criação de uma Casa de Apoio aos munícipes de Alto Caparaó no ,"130,000,012,368 ",Salud
14540,Município de Carangola,"130,000,012,368 ",Salud
14541,Educação ,"130,000,012,368 ",Educacion
14542,  Criação de Projetos no Contra Turno do período escolar como aulas ,"130,000,012,368 ",Educacion
14543,de Música Esportes Inglês e Informática,"130,000,012,368 ",Educacion
14544,  Investir na qualificação dos profissionais com a promoção de cursos ,"130,000,012,368 ",Educacion
14545,de Formação Continuada aos professores como o Pró-Letramento ,"130,000,012,368 ",Educacion
14546,que já existe,"130,000,012,368 ",Educacion
14547,   Implantação da Sala de Recursos Multifuncionais podendo ampliar o ,"130,000,012,368 ",Educacion
14548,Projeto para alunos com PDI,"130,000,012,368 ",Educacion
14549,  Doação de uniformes para os alunos da rede municipal,"130,000,012,368 ",Educacion
14550,  Construção de Auditório para 300 pessoas na Escola Municipal José ,"130,000,012,368 ",Educacion
14551,Emerich,"130,000,012,368 ",Educacion
14552,  Construção  de  Quadra  Poliesportiva  na  Escola  Municipal  José ,"130,000,012,368 ",Educacion
14553,Emerich,"130,000,012,368 ",Educacion
14554,  Renovação da Frota de automóveis escolares com a aquisição de ,"130,000,012,368 ",Educacion
14555,mais micro-ônibus,"130,000,012,368 ",Educacion
14556,Esporte ,"130,000,012,368 ",Deporte
14557,  Iluminação do Estádio Municipal,"130,000,012,368 ",Deporte
14558,  Incentivar a prática de diversas modalidades esportivas,"130,000,012,368 ",Deporte
14559,  Construção de rampas para esqueitistas,"130,000,012,368 ",Deporte
14560,  Construir  rampa  para  os  praticantes  de  vôo  livre  bem  como ,"130,000,012,368 ",Deporte
14561,incentivar apresentações e competições,"130,000,012,368 ",Deporte
14562,  Criação de Escola para Futebol Infantil,"130,000,012,368 ",Deporte
14563,  Apoio  ás  equipes  de  futebol  masculino  e  feminino  vôlei  ou ,"130,000,012,368 ",Deporte
14564,qualquer outro esporte no município,"130,000,012,368 ",Deporte
14565,  Terminar e iluminar a quadra no Córrego do Bragunça,"130,000,012,368 ",Deporte
14566,  Construir uma quadra de esportes no Córrego do Fama,"130,000,012,368 ",Deporte
14567,  Construção de um espaço para a Terceira Idade com aparelhos de ,"130,000,012,368 ",Deporte
14568,ginástica podendo servir também a toda comunidade,"130,000,012,368 ",Deporte
14569,Agricultura ,"130,000,012,368 ",Agricultura
14570,  Criação da Sala do Cafeicultor para realização de prova do café ,"130,000,012,368 ",Agricultura
14571,produzido em nosso município,"130,000,012,368 ",Agricultura
14572, Com acompanhamento em tempo ,"130,000,012,368 ",Agricultura
14573,real do mercado de compra e venda do café,"130,000,012,368 ",Agricultura
14574,  Manutenção das Estradas Rurais,"130,000,012,368 ",Agricultura
14575,  Manutenção do Atendimento dos tratores Agrícolas,"130,000,012,368 ",Agricultura
14576,  Manutenção  e  ampliação  do  Projeto  de  Agricultura  Familiar  na ,"130,000,012,368 ",Agricultura
14577,merenda escolar,"130,000,012,368 ",Agricultura
14578, Assistência Social ,"130,000,012,368 ",Asistencia Social
14579,  Colocar o CRAS em funcionamento,"130,000,012,368 ",Asistencia Social
14580,  Habilitar  um  profissional  para  fazer  carteira  de  identidade  na ,"130,000,012,368 ",Asistencia Social
14581,Assistência Social,"130,000,012,368 ",Asistencia Social
14582,  Desenvolver  oficinas  com  cursos  para  famílias  ampliarem  suas ,"130,000,012,368 ",Asistencia Social
14583,rendas,"130,000,012,368 ",Asistencia Social
14584,  Criar um Centro de amparo a pessoas carentes vindas de outros ,"130,000,012,368 ",Asistencia Social
14585,municípios até que sejam encaminhadas ou resolvidas as situações ,"130,000,012,368 ",Asistencia Social
14586,de vulnerabilidades sociais em que se encontre o mesmo,"130,000,012,368 ",Asistencia Social
14587,  Segurança Pública ,"130,000,012,368 ",Seguridad
14588,  Implantação de Câmeras de Vídeo nos principais pontos de nossa ,"130,000,012,368 ",Seguridad
14589,cidade Portal de Entrada Escolas Posto de Saúde,"130,000,012,368 ",Seguridad
14590,  Aumentar  o  efetivo  da  PM  com  a  intenção  de  termos  um ,"130,000,012,368 ",Seguridad
14591,patrulhamento 24 horas,"130,000,012,368 ",Seguridad
14592,Turismo ,"130,000,012,368 ",Turismo
14593,  Investir na divulgação do município em rádios internet TV revistas ,"130,000,012,368 ",Turismo
14594,jornais bem como em placas nas rodovias,"130,000,012,368 ",Turismo
14595,  Construção de Mirante na chegada do município,"130,000,012,368 ",Turismo
14596,  Aquisição  de  um  Terreno  para  a  Construção  de  um  Centro  de ,"130,000,012,368 ",Turismo
14597,Eventos com um Terminal Rodoviário,"130,000,012,368 ",Turismo
14598,  Melhoria da Estrada que dá acesso ao Parque Nacional do Caparaó,"130,000,012,368 ",Turismo
14599,Ampliação Iluminação e construção de passarela,"130,000,012,368 ",Turismo
14600,  Criação de um evento anual no município,"130,000,012,368 ",Turismo
14601,  Criação  do  Memorial  sobre  a  Guerrilha  do  Caparaó  com  fotos ,"130,000,012,368 ",Turismo
14602,objetos vídeos,"130,000,012,368 ",Turismo
14603, Resgatando a história do município,"130,000,012,368 ",Turismo
14604,  Implantação de caixa eletrônico multibanco em ambiente público ,"130,000,012,368 ",Turismo
14605,iluminado e de fácil acesso e acessibilidade para a comunidade e ,"130,000,012,368 ",Turismo
14606,para turistas,"130,000,012,368 ",Turismo
14607,Infra-Estrutura ,"130,000,012,368 ",Infraestructura
14608,  Despoluição dos Rios de nossa cidade com tratamento de esgoto e ,"130,000,012,368 ",Infraestructura
14609,construção de fossas sépticas na zona rural,"130,000,012,368 ",Infraestructura
14610,   Preservação das nascentes e matas ciliares,"130,000,012,368 ",Infraestructura
14611,  Construção da Sede da Prefeitura Municipal,"130,000,012,368 ",Infraestructura
14612,  Buscar apoio federal estadual ou privado para o asfaltamento da ,"130,000,012,368 ",Infraestructura
14613,Estrada Parque,"130,000,012,368 ",Infraestructura
14614,  Construção de Banheiros Públicos,"130,000,012,368 ",Infraestructura
14615,  Construção de Capela Mortuária,"130,000,012,368 ",Infraestructura
14616,  Revisão  no  Plano  de  Cargos  e  Salários  dos  Servidores  Públicos ,"130,000,012,368 ",Admin
14617,Municipais,"130,000,012,368 ",Admin
14618,  Incentivar a Reciclagem de Lixo em nosso município,"130,000,012,368 ",Infraestructura
14619,  Construção  de  muros  de  arrimo  ao  longo  dos  pontos  de ,"130,000,012,368 ",Infraestructura
14620,deslizamento de encostas no decorrer da Avenida Vereador Ynimá ,"130,000,012,368 ",Infraestructura
14621,Novaes de Campos,"130,000,012,368 ",Infraestructura
14622,  Estruturação de cobertura arquitetônica nos pontos destinados a ,"130,000,012,368 ",Infraestructura
14623,táxis locais,"130,000,012,368 ",Infraestructura
14624,  Padronização dos passeios (calçadas) na Avenida Pico da Bandeira,"130,000,012,368 ",Infraestructura
14625,  Substituição do asfalto por bloquetes intertravados na Avenida Pico ,"130,000,012,368 ",Infraestructura
14626,da Bandeira,"130,000,012,368 ",Infraestructura
14627,PLANO DE GOVERNO ,"130,000,037,586 ",Titulo
14628,COLIGAÇÃO UNIDOS PELA RENOVAÇÃO ,"130,000,037,586 ",Titulo
14629,Uma  visão  inovadora  de  gestão  pública  para  garantir  mais  qualidade  de  vida  à  nossa ,"130,000,037,586 ",Introduccion
14630,população é o que pretendemos implantar em nosso município,"130,000,037,586 ",Introduccion
14631, E é isso que apresentamos a ,"130,000,037,586 ",Introduccion
14632,você nas próximas páginas,"130,000,037,586 ",Introduccion
14633, Você vai conhecer agora o nosso Programa de Governo que na ,"130,000,037,586 ",Introduccion
14634,realidade não é um elenco de promessas mas sim um compromisso que assumimos com ,"130,000,037,586 ",Introduccion
14635,cada morador da nossa querida Sobrália,"130,000,037,586 ",Introduccion
14636,Elaboradas a partir de debates com todos os setores - partidos da coligação empresários ,"130,000,037,586 ",Introduccion
14637,comerciantes profissionais liberais - nossas propostas estão abertas às contribuições da ,"130,000,037,586 ",Introduccion
14638,sociedade,"130,000,037,586 ",Introduccion
14639, Isso porque queremos apresentar um Programa de Governo que atenda de fato à ,"130,000,037,586 ",Introduccion
14640,expectativa da população,"130,000,037,586 ",Introduccion
14641, Portanto as propostas apresentadas neste documento tendem a ,"130,000,037,586 ",Introduccion
14642,aumentar e aprimorar de acordo com os anseios de nosso povo,"130,000,037,586 ",Introduccion
14643,Essas propostas refletem nosso vínculo com a história da cidade e nosso compromisso com a ,"130,000,037,586 ",Introduccion
14644,população para garantir que todos tenham uma boa qualidade de vida,"130,000,037,586 ",Introduccion
14645, Elas refletem o nosso ,"130,000,037,586 ",Introduccion
14646,objetivo de potencializar a vocação para o sucesso de Sobrália estimulando a geração de ,"130,000,037,586 ",Introduccion
14647,renda contribuindo para o desenvolvimento humano e social,"130,000,037,586 ",Introduccion
14648,Desde que comecei meu trabalho como assistente social em Sobrália tenho conduzido a ,"130,000,037,586 ",Introduccion
14649,bandeira onde a prioridade é bem estar social,"130,000,037,586 ",Introduccion
14650, E ela tem sido assumida por vários outros ,"130,000,037,586 ",Introduccion
14651,partidos o que permitiu a construção da ampla coligação que me apóia,"130,000,037,586 ",Introduccion
14652, Assim faremos um ,"130,000,037,586 ",Introduccion
14653,governo que sem discriminar ninguém terá sempre em foco quem mais precisa da ação ,"130,000,037,586 ",Introduccion
14654,efetiva do poder público,"130,000,037,586 ",Introduccion
14655,Queremos um município onde todos possam participar das decisões sobre os investimentos ,"130,000,037,586 ",Introduccion
14656,públicos  e  fiscalizar  os  serviços  prestados  pela  Prefeitura,"130,000,037,586 ",Introduccion
14657,   Um  município  onde  esses ,"130,000,037,586 ",Introduccion
14658,serviços sejam suficientes e eficientes geridos de forma moderna e transparente,"130,000,037,586 ",Introduccion
14659, Vamos ,"130,000,037,586 ",Introduccion
14660,trabalhar para construção de um município mais agradável justo e com inclusão social pois ,"130,000,037,586 ",Introduccion
14661,ele é nosso núcleo mais forte depois da família,"130,000,037,586 ",Introduccion
14662, É na cidade que as pessoas nascem moram ,"130,000,037,586 ",Introduccion
14663,estudam trabalham e se divertem,"130,000,037,586 ",Introduccion
14664,Como vocês verão estamos apresentando um Programa de Governo bastante ambicioso,"130,000,037,586 ",Introduccion
